=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.11 21:17:45 =~=~=~=~=~=~=~=~=~=~=~=
 initialize 0x6A!
Accelerometer sample rate = 416.00 Hz

Acceleration in g's
XYZ
5,0.96,0.10,0.33,-0.12,1.34,-0.921.01,0.07,0.02,1.53,-0.43,-0.98
10,0.96,0.10,0.33,-0.12,1.34,-0.921.01,0.05,0.02,1.53,-0.43,-0.98
17,0.96,0.10,0.32,-0.06,1.16,-1.041.01,0.04,0.03,1.16,-0.06,-1.04
21,0.96,0.09,0.32,-0.06,1.16,-1.041.01,0.04,0.03,1.16,-0.06,-1.04
28,0.96,0.09,0.33,-0.12,1.16,-1.041.01,0.03,0.04,0.55,1.04,-0.98
34,0.96,0.09,0.32,-0.12,1.10,-0.921.01,0.03,0.05,-0.73,1.95,-0.92
39,0.96,0.09,0.33,-0.12,1.10,-0.921.00,0.03,0.05,-0.73,1.95,-0.92
45,0.97,0.09,0.32,-0.06,1.04,-0.851.00,0.04,0.03,-1.95,1.89,-0.85
50,0.96,0.09,0.31,-0.06,1.04,-0.850.99,0.04,0.02,-1.95,1.89,-0.85
56,0.96,0.10,0.31,0.18,1.04,-0.670.99,0.04,0.03,-2.14,1.22,-0.85
63,0.96,0.10,0.31,0.12,1.10,-0.670.99,0.06,0.03,-1.34,1.10,-0.92
67,0.96,0.10,0.31,0.12,1.10,-0.670.99,0.06,0.03,-1.34,1.10,-0.92
74,0.96,0.11,0.32,-0.12,1.10,-0.790.99,0.06,0.04,-0.98,0.67,-0.98
79,0.96,0.11,0.32,-0.12,1.10,-0.790.99,0.06,0.05,-0.98,0.67,-0.98
85,0.96,0.11,0.32,-0.18,1.16,-0.980.99,0.06,0.06,-1.22,0.55,-1.04
91,0.96,0.10,0.32,-0.18,1.16,-0.981.00,0.07,0.07,-1.83,-0.06,-1.10
96,0.96,0.10,0.32,-0.37,1.10,-1.221.00,0.06,0.06,-1.83,-0.06,-1.10
103,0.96,0.09,0.33,-0.49,0.92,-1.401.00,0.06,0.06,-2.32,-0.73,-1.04
107,0.96,0.09,0.33,-0.49,0.92,-1.401.00,0.06,0.05,-2.32,-0.73,-1.04
114,0.96,0.09,0.33,-0.43,0.79,-1.401.00,0.06,0.04,-1.53,-0.98,-0.73
119,0.96,0.08,0.33,-0.43,0.79,-1.401.00,0.05,0.04,0.06,-0.37,-0.24
125,0.95,0.09,0.33,-0.31,0.67,-1.281.01,0.05,0.04,0.06,-0.37,-0.24
131,0.95,0.09,0.33,-0.31,0.61,-1.221.01,0.05,0.04,0.85,0.37,-0.18
137,0.95,0.09,0.33,-0.31,0.61,-1.221.01,0.04,0.04,0.98,1.04,-0.55
142,0.95,0.09,0.33,-0.06,0.73,-1.161.01,0.04,0.05,0.98,1.04,-0.55
148,0.95,0.09,0.33,-0.06,0.73,-1.161.01,0.03,0.06,0.67,1.71,-1.22
154,0.96,0.10,0.32,0.24,0.73,-1.101.00,0.03,0.07,0.67,1.71,-1.22
159,0.96,0.10,0.32,0.24,0.73,-1.100.99,0.04,0.07,-0.49,1.89,-1.83
166,0.95,0.10,0.32,0.18,0.73,-1.160.99,0.05,0.07,-1.40,1.34,-1.83
171,0.96,0.10,0.32,0.06,0.79,-1.220.99,0.06,0.06,-1.40,1.34,-1.83
177,0.96,0.10,0.32,0.06,0.79,-1.220.99,0.07,0.04,-1.40,0.18,-1.46
182,0.96,0.10,0.31,0.18,0.79,-1.340.99,0.07,0.02,-1.40,0.18,-1.46
188,0.96,0.10,0.32,0.18,0.79,-1.341.00,0.07,0.01,-0.61,-0.55,-1.04
194,0.96,0.10,0.32,0.12,0.79,-1.461.00,0.07,0.01,1.04,-0.61,-0.85
200,0.96,0.10,0.32,-0.06,0.73,-1.591.00,0.06,0.01,1.04,-0.61,-0.85
205,0.96,0.10,0.32,-0.06,0.73,-1.591.00,0.06,0.02,2.14,-0.06,-0.79
211,0.96,0.11,0.32,-0.18,0.67,-1.711.00,0.05,0.04,2.14,-0.06,-0.79
217,0.96,0.10,0.32,-0.18,0.67,-1.711.00,0.05,0.05,1.59,0.24,-1.04
