=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.11 21:34:08 =~=~=~=~=~=~=~=~=~=~=~=
..981.00,-0.08,-0.09,0.06,-0.43,-0.12
257105,0.85,-0.04,-0.53,0.06,0.67,-0.981.00,-0.08,12
257097,0.85,-0.03,-0.53,0.00,0.55,-0.981.00,-0.08,-0.09,0.06,-0.43,-0.12
257105,0.85,-0.04,-0.53,0.06,0.67,-0.981.00,-0.08,-0.09,-1.22,-0.55,0.18
257111,0.86,-,-0.981.00,-0.08,-0.09,0.06,-0.43,-0.12
257105,0.85,-0.04,-0.53,0.06,0.67,-0.981.00,-0.08,-0.09,-1.22,-0.55,0.18
257111,0.86,-0.02,-0.53,0.06,0.67,-0.551.00,-0.08,-0.10,-1.53,-0.61,0.61
257116,0.85,-0.03,-0.53,brbjrrbjrbjrbjrbjrbrj
257124,0.85,-0.05,-0.53,0.18,0.61,-0.241.00rbjrbAccelerometer sample rate = 416.00 Hz

Acceleration in g's
XYZ
5,0.88,-0.09,-0.50,0.24,-0.06,-0.181.01,-0.07,-0.05,1.46,-0.18,0.06
11,0.88,-0.08,-0.50,0.18,0.06,-0.431.01,-0.06,-0.05,1.46,-0.18,0.06
16,0.88,-0.07,-0.50,0.18,0.06,-0.431.01,-0.06,-0.05,1.77,-0.18,0.00
23,0.88,-0.07,-0.49,0.12,0.31,-0.611.01,-0.05,-0.05,0.79,-0.61,-0.06
28,0.88,-0.06,-0.49,0.12,0.49,-0.791.01,-0.05,-0.05,0.79,-0.61,-0.06
34,0.88,-0.05,-0.48,0.12,0.49,-0.791.01,-0.05,-0.05,-0.49,-0.85,0.00
39,0.88,-0.06,-0.48,0.18,0.55,-0.731.00,-0.05,-0.05,-0.49,-0.85,0.00
45,0.88,-0.06,-0.47,0.18,0.55,-0.731.00,-0.05,-0.05,-1.22,-0.98,0.00
51,0.88,-0.06,-0.48,0.24,0.49,-0.551.00,-0.06,-0.05,-1.04,-0.79,-0.18
57,0.88,-0.07,-0.47,0.18,0.43,-0.371.00,-0.06,-0.05,-1.04,-0.79,-0.18
62,0.88,-0.07,-0.48,0.18,0.43,-0.371.01,-0.06,-0.05,-0.37,-0.49,-0.12
68,0.88,-0.07,-0.48,0.12,0.31,-0.371.01,-0.06,-0.04,-0.37,-0.49,-0.12
73,0.88,-0.07,-0.48,0.12,0.31,-0.371.00,-0.06,-0.04,0.55,-0.24,0.00
80,0.88,-0.07,-0.48,0.12,0.18,-0.491.01,-0.06,-0.04,0.79,-0.31,0.12
85,0.88,-0.07,-0.48,0.18,0.12,-0.491.00,-0.05,-0.04,0.79,-0.31,0.12
91,0.88,-0.07,-0.48,0.18,0.12,-0.491.00,-0.06,-0.04,0.43,-0.67,0.18
97,0.88,-0.06,-0.47,0.24,0.06,-0.551.00,-0.06,-0.05,0.43,-0.67,0.18
102,0.88,-0.07,-0.48,0.24,0.06,-0.551.01,-0.06,-0.05,-0.18,-0.98,0.31
