=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.10.11 21:28:22 =~=~=~=~=~=~=~=~=~=~=~=
6,-0.241.02,0.02,-0.12,0.61,-0.12,-0.24
136627,00.49,0.12,0.371.02,0.04,-0.10,-0.12,-0.37,0.06
353402,-0.95,-0.11,-0.28,0.43,0.12,0.371.02,0.04,-0.10,0.37,-0.49,0.12
353408,-0.95,-0.11,-0.28,0.37,0.12,0.311.02,0.04,-0.10,0.37,-0.49,0.12
353414,-0.95,-0.11,-0.28,.37,0.12,0.10,0.37,-0.49,0.0,0.79,408,-0.95,-0.11,-0.28,0.37,0.12,0.311.02,0.04,-0.10,0.37,-0.49,0.12
353414,-0.95,-0.11,-0.28,.37,0.12,0.311.02,0.03,-0.10,0.79,-0Accelerometer sample rate = 416.00 Hz

Acceleration in g's
XYZ
5,-0.98,-0.10,-0.14,0.73,0.24,-0.551.03,-0.05,-0.00,-1.34,0.55,-0.18
10,-0.98,-0.09,-0.15,0.73,0.24,-0.551.03,-0.06,-0.01,-1.34,0.55,-0.18
16,-0.98,-0.10,-0.15,0.73,0.37,-0.491.03,-0.05,-0.01,-1.28,0.49,-0.24
21,-0.98,-0.10,-0.15,0.73,0.37,-0.491.03,-0.05,-0.01,-1.28,0.49,-0.24
27,-0.99,-0.10,-0.14,0.73,0.31,-0.491.03,-0.05,-0.00,-1.40,0.67,-0.24
33,-0.98,-0.10,-0.15,0.73,0.31,-0.491.03,-0.05,-0.00,-1.59,0.79,-0.18
38,-0.99,-0.10,-0.15,0.67,0.18,-0.431.03,-0.05,-0.01,-1.59,0.79,-0.18
45,-0.98,-0.10,-0.14,0.73,0.12,-0.181.03,-0.05,-0.01,-1.71,0.92,-0.12
50,-0.98,-0.10,-0.15,0.73,0.12,-0.181.03,-0.05,-0.01,-2.01,1.10,-0.24
56,-0.98,-0.10,-0.15,0.85,0.12,-0.121.03,-0.05,-0.01,-2.01,1.10,-0.24
62,-0.98,-0.09,-0.15,0.85,0.12,-0.121.03,-0.06,-0.01,-2.38,1.28,-0.12
67,-0.98,-0.10,-0.16,0.92,0.06,-0.061.03,-0.05,-0.01,-2.38,1.28,-0.12
73,-0.99,-0.09,-0.15,0.92,0.06,-0.061.03,-0.06,-0.01,-2.50,1.22,-0.12
79,-0.98,-0.10,-0.15,0.85,-0.12,-0.061.03,-0.06,-0.00,-2.20,1.28,-0.18
85,-0.98,-0.09,-0.15,0.73,-0.31,0.001.03,-0.06,0.00,-2.20,1.28,-0.18
90,-0.98,-0.09,-0.15,0.73,-0.31,0.001.02,-0.06,0.00,-1.46,1.10,-0.18
97,-0.98,-0.09,-0.14,0.61,-0.49,-0.061.02,-0.05,0.00,-0.67,0.85,-0.12
102,-0.98,-0.09,-0.14,0.61,-0.49,-0.061.02,-0.05,0.01,-0.67,0.85,-0.12
109,-0.98,-0.09,-0.13,0.43,-0.49,-0.061.02,-0.05,0.01,-0.06,0.49,-0.12
115,-0.98,-0.09,-0.13,0.37,-0.49,-0.181.02,-0.06,0.01,-0.06,0.49,-0.12
121,-0.98,-0.09,-0.13,0.37,-0.49,-0.181.02,-0.06,0.01,0.18,0.24,-0.12
128,-0.98,-0.10,-0.13,0.24,-0.43,-0.181.02,-0.06,0.01,0.55,-0.12,-0.12
133,-0.98,-0.10,-0.12,0.24,-0.24,-0.121.02,-0.05,0.01,0.55,-0.12,-0.12
139,-0.98,-0.10,-0.13,0.24,-0.24,-0.121.02,-0.05,0.01,1.16,-0.37,-0.12
146,-0.98,-0.10,-0.13,0.24,-0.06,0.001.02,-0.05,0.00,1.34,-0.43,-0.24
